id_encuestado,carrera,semestre,jornada,trabaja,promedio_actual,q01_horas_estudio,q02_planificacion,q03_entrega_tareas,q04_trabajo_equipo,q05_asistencia,q06_uso_biblioteca,q07_uso_plataformas,q08_consulta_tutorias,q09_disponibilidad_laboratorios,q10_calidad_internet,q11_claridad_docente,q12_puntualidad_docente,q13_retroalimentacion,q14_evaluacion_justa,q15_dificultad_cursos,q16_estres_academico,q17_equilibrio_vida_estudio,q18_satisfaccion_carrera,q19_intencion_continuar,q20_recomendaria_facultad
5969,Ingeniería Electrónica,6,Matutina,No,72,2,3,4,2,4,3,4,3,2,3,4,3,3,3,3,2,3,3,4,2
5970,Ingeniería Electrónica,6,Matutina,No,92,4,3,3,5,4,4,4,2,4,1,2,4,4,5,3,2,2,3,5,5
5971,Ingeniería de Sistemas,7,Matutina,Sí,66,2,4,2,2,2,3,4,3,4,3,4,2,3,3,2,4,2,4,2,3
5972,Ingeniería de Sistemas,5,Nocturna,No,82,3,3,3,4,4,2,3,1,5,3,3,4,3,5,3,3,3,4,3,3
5973,Ingeniería Electrónica,6,Matutina,No,74,4,5,4,3,3,4,4,3,4,4,4,3,3,3,3,4,4,3,2,2
5974,Ingeniería Eléctrica,7,Matutina,Sí,68,3,3,2,3,3,2,3,2,3,3,5,4,2,4,3,3,3,3,3,2
5975,Ingeniería Eléctrica,7,Vespertina,No,77,4,2,4,5,4,3,3,4,3,4,3,2,3,4,2,3,4,3,4,3
5976,Ingeniería Electrónica,6,Matutina,No,88,4,4,4,3,4,3,1,2,2,2,4,4,3,5,5,3,3,4,3,3
5977,Ingeniería de Sistemas,5,Vespertina,No,69,1,2,2,3,2,4,2,3,2,2,4,5,3,4,4,3,3,2,5,4
5978,Ingeniería de Sistemas,7,Nocturna,Sí,66,1,3,3,3,3,1,4,4,2,4,3,5,3,4,4,4,3,2,3,4
5979,Ingeniería Electrónica,7,Vespertina,No,73,3,3,2,4,2,3,4,3,2,4,2,4,4,4,2,4,3,3,3,3
5980,Ingeniería Eléctrica,7,Nocturna,No,85,4,3,5,4,4,4,3,3,2,3,2,3,3,3,5,3,5,2,2,4
5981,Ingeniería de Sistemas,6,Nocturna,No,99,5,3,5,4,5,2,4,3,3,3,4,2,4,3,5,3,4,3,3,5
5982,Ingeniería Eléctrica,5,Vespertina,No,66,1,3,2,3,3,3,4,4,3,3,3,5,5,3,3,2,2,5,3,3
5983,Ingeniería Electrónica,7,Matutina,No,75,3,3,3,4,4,4,3,3,2,3,4,3,4,5,3,3,2,4,3,4
5984,Ingeniería de Sistemas,6,Vespertina,No,77,5,3,3,5,4,4,4,3,3,3,3,3,3,4,3,2,2,4,4,3
5985,Ingeniería Electrónica,7,Matutina,No,76,4,2,3,3,4,3,2,3,3,3,4,4,5,3,2,3,3,4,3,4
5986,Ingeniería Electrónica,5,Matutina,No,63,2,3,3,2,4,2,2,3,1,3,4,3,3,3,5,4,4,3,4,3
5987,Ingeniería de Sistemas,5,Matutina,No,84,3,3,3,3,4,4,4,3,4,3,4,4,3,4,4,3,3,4,5,5
5988,Ingeniería de Sistemas,5,Matutina,No,83,2,4,4,4,4,3,4,5,3,4,3,2,2,3,3,3,3,4,4,5
5989,Ingeniería Electrónica,5,Vespertina,Sí,87,4,3,2,4,4,3,5,3,4,4,4,3,3,3,4,3,2,3,4,4
5990,Ingeniería de Sistemas,7,Vespertina,No,74,4,4,5,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,4
5991,Ingeniería Eléctrica,7,Vespertina,No,70,2,4,3,4,3,3,2,3,2,2,4,4,3,2,3,3,3,4,3,3
5992,Ingeniería de Sistemas,6,Vespertina,No,70,4,1,4,3,3,3,3,4,3,2,4,4,3,4,3,3,4,2,3,2
5993,Ingeniería de Sistemas,7,Matutina,No,88,4,3,3,4,5,2,4,4,4,4,5,4,3,2,3,2,3,3,3,3
5994,Ingeniería Eléctrica,5,Nocturna,Sí,66,2,3,4,2,4,1,3,2,2,1,3,4,3,2,5,4,3,3,3,4
5995,Ingeniería Electrónica,7,Matutina,No,69,1,4,4,3,3,3,3,3,4,3,4,3,4,3,4,1,3,4,3,4
5996,Ingeniería Eléctrica,5,Vespertina,No,75,2,3,4,2,3,3,1,2,5,2,4,4,3,4,4,2,3,4,2,3
5997,Ingeniería de Sistemas,5,Nocturna,Sí,73,2,1,3,4,4,2,4,2,3,4,3,3,2,5,3,4,3,3,5,3
5998,Ingeniería Electrónica,6,Nocturna,No,56,1,1,3,2,2,3,5,3,2,3,4,5,5,4,2,4,2,1,4,3
5999,Ingeniería Eléctrica,7,Matutina,No,73,4,3,3,4,5,3,5,2,4,4,3,4,2,3,4,4,3,3,5,4
6000,Ingeniería de Sistemas,5,Nocturna,Sí,83,4,3,5,4,4,3,2,3,2,4,4,3,3,2,4,5,3,4,3,4
6001,Ingeniería Electrónica,5,Matutina,No,71,3,3,3,3,2,5,3,4,4,5,4,3,4,4,2,2,4,4,4,5
6002,Ingeniería Electrónica,7,Matutina,No,66,3,2,3,3,3,3,5,3,3,3,3,4,3,4,2,3,4,2,3,4
6003,Ingeniería de Sistemas,5,Matutina,No,84,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4,3,2,3,2,2
6004,Ingeniería Electrónica,5,Matutina,No,77,4,4,2,2,2,1,4,3,3,4,2,5,4,3,4,3,2,5,5,5
6005,Ingeniería Eléctrica,6,Matutina,No,62,2,2,3,2,2,3,2,3,3,3,3,4,3,3,3,3,2,4,3,4
6006,Ingeniería Electrónica,6,Vespertina,No,73,2,2,3,4,4,1,4,3,4,2,3,3,2,4,3,3,1,4,3,3
6007,Ingeniería Electrónica,5,Nocturna,Sí,58,3,4,3,2,3,3,4,1,3,3,2,2,3,5,4,3,2,4,3,2
6008,Ingeniería de Sistemas,5,Matutina,Sí,68,2,3,2,2,1,2,3,3,4,1,3,4,4,3,1,5,2,1,3,4
6009,Ingeniería Electrónica,5,Nocturna,No,81,4,3,4,3,3,2,3,3,2,4,3,3,3,4,5,2,4,5,4,3
6010,Ingeniería de Sistemas,5,Nocturna,Sí,68,3,4,2,2,2,2,2,3,3,4,4,3,4,4,3,4,2,5,2,4
6011,Ingeniería Eléctrica,6,Matutina,Sí,86,4,3,3,4,3,3,4,4,3,4,3,2,3,3,3,2,2,3,5,2
6012,Ingeniería de Sistemas,7,Vespertina,Sí,67,3,3,3,3,2,3,4,4,3,4,3,4,1,4,4,5,2,4,4,4
6013,Ingeniería Electrónica,7,Matutina,No,59,2,2,3,2,2,3,4,3,3,3,4,3,2,3,5,3,4,2,4,3
6014,Ingeniería Eléctrica,6,Vespertina,No,80,4,4,5,4,2,3,4,2,4,4,2,5,4,2,3,3,4,4,4,4
6015,Ingeniería Electrónica,5,Nocturna,Sí,65,3,3,2,5,2,2,3,2,3,4,3,4,5,3,5,3,1,3,2,4
6016,Ingeniería Electrónica,5,Nocturna,No,64,1,2,4,4,2,3,3,3,3,2,4,2,4,5,1,2,3,5,2,2
6017,Ingeniería Eléctrica,5,Matutina,No,60,4,2,3,2,2,2,4,5,4,3,4,5,2,4,2,2,4,4,3,4
6018,Ingeniería Electrónica,5,Matutina,No,58,1,1,2,3,3,2,4,2,4,3,4,5,3,4,2,3,2,3,3,4
6019,Ingeniería Electrónica,5,Matutina,No,69,3,3,1,2,3,2,3,3,2,4,2,4,3,2,2,2,3,3,4,5
6020,Ingeniería Electrónica,7,Vespertina,No,79,4,2,3,3,5,3,2,1,3,3,5,3,2,3,3,4,2,3,4,4
6021,Ingeniería Electrónica,6,Matutina,No,74,3,2,3,3,5,3,3,4,3,3,4,4,3,3,3,2,2,3,2,3
6022,Ingeniería Electrónica,6,Nocturna,No,94,5,5,1,4,5,3,3,3,4,3,3,5,2,4,4,3,4,5,4,3
6023,Ingeniería Electrónica,7,Nocturna,Sí,86,4,2,4,3,5,2,2,2,2,3,4,3,3,5,3,2,3,2,5,4
6024,Ingeniería Electrónica,7,Nocturna,Sí,47,1,2,2,2,1,2,3,3,2,3,3,4,1,4,4,4,2,4,4,3
6025,Ingeniería de Sistemas,5,Matutina,Sí,84,3,2,4,4,3,3,2,3,4,2,4,4,4,3,3,4,2,3,4,2
6026,Ingeniería de Sistemas,7,Vespertina,No,63,5,4,3,1,2,3,3,3,3,4,3,5,3,5,2,3,5,3,3,4
6027,Ingeniería Eléctrica,6,Matutina,Sí,78,3,4,1,3,2,3,3,3,4,3,3,3,4,5,4,4,3,4,5,4
6028,Ingeniería Eléctrica,7,Vespertina,No,71,3,2,3,3,4,2,3,2,4,2,5,4,3,3,3,4,3,3,2,4
6029,Ingeniería Eléctrica,5,Matutina,No,70,2,4,2,3,3,2,4,4,3,2,5,5,3,4,4,2,4,4,3,2
6030,Ingeniería de Sistemas,6,Nocturna,No,79,2,4,4,3,3,4,5,4,2,2,3,3,3,1,5,2,4,3,2,2
6031,Ingeniería de Sistemas,5,Matutina,No,77,2,3,2,5,4,4,3,3,2,2,5,4,4,3,3,2,3,2,4,4
6032,Ingeniería de Sistemas,5,Matutina,No,62,3,2,2,3,3,3,3,3,4,4,5,4,3,3,3,3,2,4,3,4
6033,Ingeniería Eléctrica,7,Matutina,No,69,2,1,3,3,3,2,3,2,3,3,3,2,4,3,4,3,4,3,4,4
6034,Ingeniería de Sistemas,7,Matutina,No,79,4,4,4,3,3,4,4,4,4,3,3,3,1,3,4,3,4,3,4,3
6035,Ingeniería Electrónica,6,Matutina,No,77,2,3,3,3,3,3,4,3,4,3,3,4,3,4,4,4,2,2,5,3
6036,Ingeniería Eléctrica,7,Matutina,No,66,3,3,3,2,3,2,3,4,5,3,4,4,3,3,3,3,3,4,3,1
6037,Ingeniería Electrónica,6,Matutina,No,89,3,4,5,4,4,3,3,2,2,5,5,2,3,3,4,3,2,3,4,4
6038,Ingeniería de Sistemas,5,Vespertina,No,70,3,3,2,3,2,2,3,3,3,3,3,2,3,3,5,4,4,3,3,4
6039,Ingeniería de Sistemas,5,Matutina,No,77,3,3,3,3,4,2,4,4,4,1,4,3,3,3,3,3,3,3,5,4
6040,Ingeniería de Sistemas,6,Matutina,No,70,3,3,3,3,4,4,5,4,5,4,3,4,3,4,4,4,2,5,3,4
6041,Ingeniería Eléctrica,7,Matutina,Sí,75,3,4,3,2,3,3,4,5,3,4,3,2,3,5,2,5,3,3,4,4
6042,Ingeniería Electrónica,5,Matutina,No,77,4,2,3,4,4,4,2,3,3,2,3,4,3,5,3,3,3,3,3,3
6043,Ingeniería Eléctrica,7,Matutina,Sí,77,4,4,3,4,3,3,5,4,3,3,3,3,4,3,4,4,3,3,4,3
6044,Ingeniería de Sistemas,7,Matutina,Sí,83,5,4,3,3,4,4,2,2,5,4,3,3,3,4,3,4,4,4,3,5
6045,Ingeniería de Sistemas,6,Vespertina,No,82,3,4,4,5,5,2,3,2,3,3,3,4,2,5,3,3,5,3,5,4
6046,Ingeniería Eléctrica,7,Matutina,No,81,3,2,5,5,3,3,4,2,3,2,3,4,2,4,3,3,3,3,3,5
6047,Ingeniería Electrónica,5,Vespertina,No,76,3,3,3,3,3,3,5,4,4,3,4,4,4,3,1,4,4,3,4,5
6048,Ingeniería Electrónica,6,Matutina,No,82,4,5,4,4,4,2,3,2,4,2,4,3,4,4,5,3,2,3,4,3
6049,Ingeniería Eléctrica,5,Matutina,Sí,64,3,3,2,1,2,3,3,3,5,3,4,2,4,3,3,4,4,2,4,3
6050,Ingeniería de Sistemas,5,Vespertina,Sí,65,2,3,1,3,3,3,4,3,2,2,4,3,2,3,3,4,2,3,3,3
6051,Ingeniería de Sistemas,7,Matutina,No,71,2,2,3,5,4,3,4,3,4,4,3,3,3,4,4,2,4,3,3,5
6052,Ingeniería Electrónica,7,Matutina,No,77,4,3,2,3,4,2,2,3,4,3,5,4,3,3,4,2,2,3,4,2
6053,Ingeniería de Sistemas,7,Matutina,Sí,69,3,4,3,2,4,3,3,3,4,4,3,4,5,4,4,3,2,2,3,3
6054,Ingeniería Electrónica,6,Matutina,No,77,4,4,4,1,3,4,4,4,3,2,3,4,2,2,3,3,2,4,3,4
6055,Ingeniería Eléctrica,7,Matutina,Sí,60,2,4,3,2,3,3,4,4,3,3,2,2,2,3,4,3,1,3,4,1
6056,Ingeniería de Sistemas,5,Matutina,No,84,2,2,4,2,3,2,2,2,3,4,3,3,3,2,3,3,2,2,4,4
6057,Ingeniería Electrónica,7,Vespertina,No,71,4,3,3,3,5,3,3,3,2,3,4,4,2,4,4,4,2,3,3,3
6058,Ingeniería de Sistemas,7,Vespertina,Sí,63,4,2,3,3,3,3,2,4,3,3,3,4,4,4,2,5,3,3,4,3
6059,Ingeniería Eléctrica,6,Nocturna,Sí,68,2,4,2,2,4,4,2,4,3,2,3,3,4,2,3,3,2,2,2,4
6060,Ingeniería de Sistemas,7,Matutina,No,75,4,3,4,4,2,4,4,2,4,2,4,4,4,4,4,2,5,4,4,4
6061,Ingeniería Electrónica,7,Matutina,Sí,76,3,4,3,3,4,3,4,4,3,2,5,3,4,2,4,4,2,3,2,3
6062,Ingeniería de Sistemas,7,Nocturna,No,66,3,2,3,1,3,3,2,4,3,2,2,3,3,3,5,3,3,2,4,4
6063,Ingeniería Eléctrica,7,Matutina,No,79,5,2,5,3,3,3,3,2,5,1,2,3,3,3,5,3,4,4,2,3
6064,Ingeniería de Sistemas,6,Matutina,No,90,4,4,4,5,5,3,4,4,2,3,3,3,3,4,3,2,3,3,3,3
6065,Ingeniería de Sistemas,6,Vespertina,No,71,4,3,3,4,2,2,4,3,4,3,3,4,3,3,3,4,4,3,3,3
6066,Ingeniería Electrónica,5,Matutina,Sí,57,1,2,3,1,2,3,4,1,4,3,4,4,3,4,3,5,2,3,2,3
6067,Ingeniería Eléctrica,6,Matutina,No,86,3,4,3,4,2,3,3,3,4,3,1,4,5,3,2,3,4,4,3,5
6068,Ingeniería Electrónica,5,Vespertina,No,70,4,3,4,5,3,3,3,3,4,2,3,4,4,2,3,4,4,4,4,4
6069,Ingeniería Electrónica,7,Matutina,Sí,59,3,4,2,3,2,4,3,5,4,3,4,3,2,2,4,3,4,3,3,3
6070,Ingeniería de Sistemas,5,Matutina,No,87,3,4,5,3,5,3,5,1,3,3,4,3,3,2,2,2,4,4,4,2
6071,Ingeniería Electrónica,6,Nocturna,Sí,64,3,3,3,3,3,3,2,3,3,3,3,4,3,4,3,4,3,4,5,4
6072,Ingeniería Electrónica,5,Matutina,No,79,3,4,4,2,3,2,4,2,3,3,5,2,3,3,3,3,4,4,4,4
6073,Ingeniería Electrónica,7,Nocturna,Sí,79,2,4,4,3,4,1,2,1,2,4,3,2,4,3,4,5,2,4,3,3
6074,Ingeniería de Sistemas,7,Vespertina,Sí,73,3,3,2,3,2,3,3,3,3,2,4,2,3,2,4,4,2,4,4,4
6075,Ingeniería Electrónica,5,Matutina,Sí,59,3,2,1,3,1,4,5,4,3,3,4,4,5,3,3,3,3,4,3,2
6076,Ingeniería de Sistemas,5,Matutina,Sí,83,2,5,2,3,5,5,5,3,4,3,3,3,5,3,2,3,2,5,4,3
6077,Ingeniería Electrónica,6,Matutina,No,85,4,3,3,4,3,2,5,5,5,2,3,3,3,3,4,3,2,3,4,3
6078,Ingeniería Electrónica,6,Vespertina,No,73,2,3,4,4,3,3,2,4,3,4,4,2,5,4,3,3,4,3,4,2
6079,Ingeniería de Sistemas,5,Matutina,No,66,1,1,3,2,3,2,2,2,3,4,4,3,1,3,3,5,4,2,2,4
6080,Ingeniería de Sistemas,5,Nocturna,Sí,84,3,4,3,2,3,4,3,3,3,2,3,5,3,3,5,3,2,2,4,2
6081,Ingeniería de Sistemas,5,Matutina,No,72,5,3,4,3,3,4,3,3,5,1,5,3,3,4,2,2,2,3,4,4
6082,Ingeniería Electrónica,7,Matutina,No,74,3,3,5,3,4,3,2,4,2,3,5,5,5,3,3,3,2,4,4,3
6083,Ingeniería Eléctrica,5,Matutina,No,65,3,5,3,4,2,5,5,3,4,2,2,4,3,2,3,2,3,4,4,3
6084,Ingeniería Electrónica,6,Vespertina,No,74,3,4,2,4,3,2,2,2,3,4,3,3,5,3,4,4,4,2,4,2
6085,Ingeniería Eléctrica,5,Matutina,No,60,2,1,2,2,2,2,2,3,2,3,4,4,3,4,4,3,4,3,3,2
6086,Ingeniería Eléctrica,5,Matutina,No,63,3,2,3,2,3,4,4,3,3,4,4,4,3,3,4,3,4,5,4,3
6087,Ingeniería de Sistemas,6,Nocturna,No,72,5,3,3,2,5,2,3,3,2,3,4,4,2,3,3,1,4,3,4,2
6088,Ingeniería Electrónica,5,Matutina,Sí,73,2,3,3,5,3,4,3,3,3,3,3,3,2,4,3,3,3,4,5,3
6089,Ingeniería de Sistemas,7,Matutina,Sí,64,1,2,4,2,1,4,5,3,4,3,3,3,3,3,3,2,3,3,3,2
6090,Ingeniería de Sistemas,5,Nocturna,Sí,80,3,4,5,3,3,2,4,4,2,5,2,4,5,3,4,2,4,2,2,3
6091,Ingeniería Eléctrica,5,Nocturna,Sí,71,3,4,2,3,3,3,5,2,3,3,2,3,3,3,3,3,2,5,4,3
6092,Ingeniería de Sistemas,5,Matutina,No,72,1,1,4,3,3,3,3,1,3,5,3,3,2,4,3,4,5,3,1,4
6093,Ingeniería Eléctrica,5,Nocturna,Sí,59,2,2,3,1,4,2,4,4,4,3,5,3,2,5,4,3,3,4,4,3
6094,Ingeniería de Sistemas,5,Matutina,No,73,4,3,3,1,3,5,3,3,2,1,3,3,3,3,3,2,3,4,5,4
6095,Ingeniería Eléctrica,5,Nocturna,Sí,68,3,3,2,4,3,3,1,2,3,2,2,4,3,4,2,5,4,1,2,4
6096,Ingeniería Electrónica,5,Matutina,Sí,64,3,1,2,3,2,3,4,2,2,2,3,3,4,2,2,3,3,5,3,3
6097,Ingeniería de Sistemas,6,Vespertina,No,79,3,3,3,4,4,3,3,2,3,4,2,4,3,4,2,4,2,4,4,5
6098,Ingeniería de Sistemas,5,Matutina,No,86,5,4,3,4,3,3,4,3,4,3,4,4,3,4,3,2,3,3,3,5
6099,Ingeniería de Sistemas,5,Matutina,No,62,2,3,3,2,3,2,3,2,3,3,4,4,3,2,3,2,3,3,4,4
6100,Ingeniería Eléctrica,6,Matutina,No,76,4,3,3,4,4,2,2,3,4,3,2,3,4,3,3,3,5,3,3,3
6101,Ingeniería Eléctrica,5,Vespertina,No,72,4,3,3,2,4,2,3,3,4,4,4,4,3,4,3,1,4,5,2,5
6102,Ingeniería de Sistemas,5,Matutina,No,67,3,3,4,3,3,2,4,3,3,4,3,4,3,4,2,1,4,4,3,4
6103,Ingeniería Electrónica,5,Nocturna,Sí,73,3,3,1,3,3,3,3,2,2,4,4,4,3,3,3,4,2,5,3,3
6104,Ingeniería Eléctrica,7,Matutina,Sí,91,4,3,3,5,4,4,3,4,4,3,4,5,4,4,1,4,3,3,2,4
6105,Ingeniería de Sistemas,5,Matutina,No,67,3,3,4,3,1,3,3,1,3,3,2,4,3,4,3,3,4,3,4,4
6106,Ingeniería de Sistemas,5,Nocturna,Sí,79,3,2,3,3,3,3,3,3,3,2,2,3,4,3,5,4,3,3,3,3
6107,Ingeniería de Sistemas,6,Nocturna,No,72,3,3,4,5,3,2,3,1,2,3,5,3,3,5,4,4,4,3,1,5
6108,Ingeniería Eléctrica,6,Matutina,No,63,4,3,3,2,3,3,3,2,4,3,4,5,3,4,5,4,4,4,3,5
6109,Ingeniería Electrónica,5,Nocturna,Sí,70,3,3,4,1,2,2,3,3,1,4,3,4,2,5,3,4,2,4,4,3
6110,Ingeniería Electrónica,5,Vespertina,No,60,3,3,3,2,2,3,3,3,2,2,4,4,3,4,3,3,5,3,4,4
6111,Ingeniería Electrónica,5,Matutina,Sí,66,2,3,3,2,2,4,3,3,4,1,3,2,3,4,3,3,2,3,4,5
6112,Ingeniería Eléctrica,5,Nocturna,No,67,3,3,3,2,3,3,4,3,3,4,3,3,2,3,4,2,3,3,4,4
6113,Ingeniería Electrónica,6,Matutina,No,67,3,2,1,2,3,4,4,3,2,3,5,3,4,5,3,3,4,4,4,4
6114,Ingeniería Electrónica,7,Nocturna,Sí,88,3,2,5,3,3,1,2,2,1,1,4,4,2,2,5,4,2,4,2,2
6115,Ingeniería Electrónica,6,Nocturna,Sí,85,2,2,4,5,3,2,4,2,3,4,3,3,3,5,4,3,3,3,2,4
6116,Ingeniería de Sistemas,6,Vespertina,Sí,64,1,4,5,3,4,3,4,3,5,3,4,3,3,2,3,4,2,3,4,4
6117,Ingeniería de Sistemas,6,Nocturna,No,91,3,4,4,5,3,3,4,3,3,3,3,3,3,3,3,3,1,4,2,4
6118,Ingeniería Electrónica,6,Vespertina,Sí,72,3,3,3,4,3,4,3,4,4,2,4,3,4,1,3,3,3,2,2,3
6119,Ingeniería Electrónica,6,Matutina,Sí,72,1,3,5,5,3,2,3,3,2,4,3,2,4,2,3,4,3,5,2,2
6120,Ingeniería Electrónica,7,Matutina,Sí,71,4,2,4,3,2,3,4,3,4,2,3,2,2,2,3,4,3,4,3,3
6121,Ingeniería de Sistemas,6,Nocturna,Sí,90,3,4,4,3,4,4,2,3,4,4,5,5,3,2,3,4,3,4,4,3
6122,Ingeniería de Sistemas,7,Matutina,No,74,5,5,4,3,5,4,3,2,4,4,4,4,4,4,4,3,5,3,4,3
6123,Ingeniería de Sistemas,7,Nocturna,No,78,3,4,4,5,3,3,2,3,3,3,4,4,3,3,4,5,5,2,3,4
6124,Ingeniería Electrónica,7,Nocturna,Sí,89,5,3,5,4,4,3,3,2,2,4,3,3,2,2,5,4,2,4,3,3
6125,Ingeniería Eléctrica,6,Vespertina,No,63,2,1,1,3,2,2,3,3,4,3,4,4,2,4,3,3,3,4,4,3
6126,Ingeniería Electrónica,5,Matutina,No,60,3,2,4,1,3,3,4,4,2,3,2,5,3,4,2,3,2,5,5,4
6127,Ingeniería Eléctrica,6,Nocturna,No,63,3,3,3,2,2,1,2,2,3,1,4,4,4,1,3,5,2,3,4,4
6128,Ingeniería de Sistemas,7,Vespertina,Sí,67,4,2,4,3,2,4,5,3,3,3,3,4,3,3,4,4,2,3,5,3
6129,Ingeniería de Sistemas,5,Nocturna,No,72,4,2,4,1,3,4,3,3,3,4,5,2,3,1,4,4,3,4,3,5
6130,Ingeniería Electrónica,7,Matutina,Sí,85,3,4,4,4,4,2,5,4,5,4,2,2,3,4,2,5,3,3,3,4
6131,Ingeniería Electrónica,6,Vespertina,No,79,2,2,4,3,5,2,2,5,4,2,5,3,5,3,4,3,4,3,2,4
6132,Ingeniería Electrónica,5,Vespertina,No,84,4,2,3,3,3,3,3,2,3,3,3,4,4,2,2,2,3,3,3,4
6133,Ingeniería Electrónica,5,Vespertina,No,74,4,2,4,4,4,2,3,4,3,4,5,4,2,3,4,4,2,5,4,3
6134,Ingeniería de Sistemas,5,Matutina,No,82,2,2,5,1,3,3,2,3,4,4,4,3,4,4,2,2,3,4,2,3
6135,Ingeniería de Sistemas,6,Vespertina,Sí,63,2,2,4,3,2,3,4,2,3,3,4,3,2,3,4,1,2,2,3,4
6136,Ingeniería Electrónica,7,Matutina,No,89,3,3,3,3,3,2,3,4,4,4,4,4,4,4,3,4,1,4,3,4
6137,Ingeniería de Sistemas,6,Nocturna,No,63,3,3,1,1,2,3,2,2,3,4,3,2,3,2,3,3,3,3,4,2
6138,Ingeniería Eléctrica,6,Matutina,No,79,3,3,5,3,4,2,3,4,5,2,4,4,2,5,3,2,3,4,2,3
6139,Ingeniería Electrónica,7,Matutina,No,75,4,4,3,4,1,3,3,4,3,2,5,4,4,4,3,2,3,2,4,3
6140,Ingeniería Eléctrica,7,Matutina,Sí,69,3,1,5,3,4,4,3,4,3,4,4,5,3,2,3,3,3,4,4,3
6141,Ingeniería Electrónica,7,Matutina,No,76,4,4,3,5,2,2,2,3,3,4,2,5,4,5,3,5,3,2,4,4
6142,Ingeniería Eléctrica,6,Matutina,No,71,4,3,3,3,2,5,3,3,4,4,3,4,3,2,4,3,4,3,3,4
6143,Ingeniería Electrónica,6,Vespertina,No,82,4,3,3,4,5,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4
6144,Ingeniería Eléctrica,6,Vespertina,Sí,52,1,2,3,1,4,2,4,3,3,2,3,4,4,4,3,3,1,1,2,3
6145,Ingeniería de Sistemas,6,Nocturna,No,82,3,3,4,3,5,3,3,3,4,2,5,3,4,3,3,3,4,4,5,4
6146,Ingeniería de Sistemas,6,Vespertina,No,52,2,1,3,1,2,3,4,3,4,2,4,4,5,4,3,4,2,4,3,2
6147,Ingeniería Electrónica,5,Matutina,Sí,57,2,4,2,2,3,3,4,3,3,3,3,4,3,4,3,4,3,4,3,4
6148,Ingeniería de Sistemas,7,Matutina,No,69,4,3,3,3,4,3,4,3,2,3,4,3,4,2,4,3,3,4,4,4
6149,Ingeniería de Sistemas,6,Matutina,No,87,4,5,5,4,2,5,3,2,3,4,3,3,1,4,4,3,2,3,4,3
6150,Ingeniería Electrónica,5,Matutina,No,70,3,1,2,3,3,4,3,2,2,3,4,3,3,5,4,4,3,3,4,3
6151,Ingeniería Electrónica,5,Nocturna,Sí,78,3,2,2,3,3,4,2,3,3,1,4,3,3,3,3,2,2,3,4,3
6152,Ingeniería de Sistemas,7,Matutina,No,87,5,4,4,3,5,3,4,4,2,5,3,2,4,3,1,3,4,4,5,2
6153,Ingeniería Eléctrica,6,Matutina,No,53,1,4,2,1,3,4,3,2,2,2,5,3,2,3,2,4,4,3,3,4
6154,Ingeniería Electrónica,5,Matutina,No,65,3,3,1,2,3,3,4,3,4,3,4,3,2,4,3,3,3,3,3,4
6155,Ingeniería de Sistemas,5,Matutina,No,77,3,1,3,3,4,4,4,2,4,5,4,3,4,3,3,2,3,5,4,4
6156,Ingeniería Eléctrica,6,Matutina,No,64,1,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,4,2,4
6157,Ingeniería de Sistemas,7,Matutina,No,95,5,4,5,4,5,4,4,3,3,1,3,5,3,4,3,4,3,3,2,4
6158,Ingeniería de Sistemas,6,Nocturna,Sí,79,1,3,4,4,4,3,3,1,3,3,4,3,4,4,2,5,3,1,4,3
6159,Ingeniería Electrónica,5,Matutina,No,70,2,3,1,3,3,3,2,4,3,3,3,4,1,3,4,4,4,3,2,3
6160,Ingeniería Electrónica,7,Matutina,No,63,3,3,2,4,5,3,3,3,3,3,4,2,3,3,2,3,4,4,3,3
6161,Ingeniería Eléctrica,7,Matutina,No,68,3,3,2,3,2,3,3,4,2,2,3,4,4,2,3,4,3,2,3,4
6162,Ingeniería Electrónica,5,Matutina,No,71,3,2,2,2,3,2,3,3,4,2,3,3,3,3,1,3,4,3,5,4
6163,Ingeniería Electrónica,6,Matutina,No,68,3,3,3,4,4,1,3,3,3,3,3,4,3,4,2,2,3,2,2,4
6164,Ingeniería Electrónica,7,Matutina,No,80,2,3,4,4,5,3,3,5,2,3,3,1,3,4,2,4,3,2,3,4
6165,Ingeniería Electrónica,7,Matutina,Sí,66,2,1,3,4,3,4,4,3,4,3,3,4,5,3,4,2,2,4,4,3
6166,Ingeniería Eléctrica,5,Matutina,Sí,65,3,3,3,3,2,4,2,4,3,3,4,2,4,4,3,4,3,2,3,3
6167,Ingeniería Electrónica,5,Matutina,Sí,76,3,4,5,3,4,4,4,4,4,2,1,3,4,3,4,3,3,3,2,2
6168,Ingeniería de Sistemas,6,Matutina,No,67,3,2,2,2,3,3,3,2,3,4,2,3,3,4,3,3,2,2,3,4
6169,Ingeniería de Sistemas,5,Nocturna,Sí,67,2,1,3,1,2,2,3,3,4,3,4,3,3,5,4,5,4,4,3,3
6170,Ingeniería Eléctrica,7,Nocturna,Sí,80,3,4,3,3,4,2,4,3,4,3,2,3,4,1,4,4,1,4,4,4
